year,candidate_sov,node_id,endorser_type,org_type,office_status_at_endorsement,held_boulder_council,held_any_elected_office,served_board_commission,page_section
2019,Bob Yates,e01594,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01598,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01602,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01604,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01605,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01613,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01615,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01619,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01622,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01623,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01624,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01626,person,,current,False,True,False,Bob's Backers
2019,Bob Yates,e01632,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01635,person,,,False,False,True,Bob's Backers
2019,Bob Yates,e01636,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01638,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01639,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01642,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01647,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01651,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01654,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01658,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01660,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01662,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01665,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01666,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01669,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01672,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01674,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01676,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01681,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01683,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01689,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01690,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01694,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01701,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01705,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01706,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01709,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01713,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01714,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01716,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01722,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01728,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01729,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01730,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01731,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01739,person,,former,True,True,False,Bob's Backers
2019,Bob Yates,e01741,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01742,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01743,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01746,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01749,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01755,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01756,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01757,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01758,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01760,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01763,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01764,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01766,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01769,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01771,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01772,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01773,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01774,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01775,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01781,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01782,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01783,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01784,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01788,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01789,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01795,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01796,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01800,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01804,person,,,True,True,False,Bob's Backers
2019,Bob Yates,e01809,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01811,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01813,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01815,person,,former,True,True,False,Bob's Backers
2019,Bob Yates,e01823,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01825,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01826,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01833,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01834,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01835,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01839,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01840,person,,,False,False,True,Bob's Backers
2019,Bob Yates,e01841,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01844,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01845,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01848,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01849,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01851,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01855,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01859,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01861,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01866,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01875,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01876,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01877,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01878,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01883,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01885,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01888,person,,former,True,True,False,Bob's Backers
2019,Bob Yates,e01890,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01891,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01893,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01895,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01897,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01903,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01905,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01909,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01911,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01912,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01913,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01914,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01917,person,,current,False,True,False,Bob's Backers
2019,Bob Yates,e01923,person,,current,True,True,False,Bob's Backers
2019,Bob Yates,e01934,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01935,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01938,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01941,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01946,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01950,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01954,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01956,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01957,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01959,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01960,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01965,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01968,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01970,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01975,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01976,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01978,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01980,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01982,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01983,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01989,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01990,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01991,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01992,person,,,False,False,True,Bob's Backers
2019,Bob Yates,e01996,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01998,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e01999,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e02000,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e02004,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e02010,person,,,False,False,True,Bob's Backers
2019,Bob Yates,e02013,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e02014,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e02017,person,,,False,False,False,Bob's Backers
2019,Bob Yates,e02019,person,,,False,False,False,Bob's Backers
2019,Bob Yates,org:open-boulder-better-boulder-south-boulder-creek-action-group,organization,advocacy,,False,False,False,Bob's Backers
2019,Brian Dolan,e00383,person,,,False,False,False,Arts and Culture
2019,Brian Dolan,e00418,person,,,False,False,False,Environment and Energy
2019,Corina Julca,e00091,person,,former,True,True,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e00133,person,,,False,False,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e00179,person,,,False,False,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e00185,person,,current,True,True,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e00253,person,,current,True,True,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e00283,person,,current,True,True,True,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e00494,person,,,False,False,True,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e00530,person,,former,True,True,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e00549,person,,current,True,True,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e00566,person,,,False,False,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e00582,person,,,False,False,True,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e00664,person,,,False,False,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e00669,person,,,False,False,True,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e00734,person,,current,True,True,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e00889,person,,,False,False,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01008,person,,,False,False,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01009,person,,,False,False,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01039,person,,,False,False,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01183,person,,,False,False,True,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01198,person,,,False,False,True,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01255,person,,former,True,True,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01331,person,,,False,False,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01359,person,,,False,False,True,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01435,person,,current,True,True,True,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01454,person,,current,False,True,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01473,person,,,False,False,True,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01628,person,,,False,False,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01649,person,,,False,False,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01797,person,,,False,False,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01806,person,,,False,False,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01853,person,,,False,False,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01898,person,,,False,False,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01923,person,,current,True,True,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01927,person,,,False,False,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01952,person,,current,True,True,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,e01966,person,,,False,False,False,SUPPORTING ORGANIZATIONS
2019,Corina Julca,org:open-space-board-of-trustees-member,organization,environmental,,False,False,False,SUPPORTING ORGANIZATIONS
2019,Mark Wallach,e00061,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00090,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00091,person,,former,True,True,False,Mark's endorsement & reviews
2019,Mark Wallach,e00106,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00133,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00136,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00185,person,,current,True,True,False,Mark's endorsement & reviews
2019,Mark Wallach,e00251,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00260,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00283,person,,,True,True,True,Concerned Citizens
2019,Mark Wallach,e00295,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00297,person,,current,True,True,False,Mark's endorsement & reviews
2019,Mark Wallach,e00371,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00376,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00379,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00380,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00452,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00463,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00465,person,,former,True,True,False,Mark's endorsement & reviews
2019,Mark Wallach,e00479,person,,,False,False,True,Mark's endorsement & reviews
2019,Mark Wallach,e00494,person,,,False,False,True,Mark's endorsement & reviews
2019,Mark Wallach,e00503,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00530,person,,former,True,True,False,Mark's endorsement & reviews
2019,Mark Wallach,e00536,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00566,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00567,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00582,person,,,False,False,True,Mark's endorsement & reviews
2019,Mark Wallach,e00619,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00634,person,,,False,False,True,Mark's endorsement & reviews
2019,Mark Wallach,e00652,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00657,person,,,False,False,True,Concerned Citizens
2019,Mark Wallach,e00664,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00669,person,,,False,False,True,Mark's endorsement & reviews
2019,Mark Wallach,e00692,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00699,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00706,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00709,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00734,person,,current,True,True,False,Mark's endorsement & reviews
2019,Mark Wallach,e00742,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00757,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00807,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00810,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00813,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00817,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00870,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00880,person,,former,False,True,False,Mark's endorsement & reviews
2019,Mark Wallach,e00890,person,,,False,False,True,Mark's endorsement & reviews
2019,Mark Wallach,e00900,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00903,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00916,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00920,person,,,False,True,False,Mark's endorsement & reviews
2019,Mark Wallach,e00925,person,,,False,False,True,Concerned Citizens
2019,Mark Wallach,e00941,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00943,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00951,person,,former,True,True,False,Mark's endorsement & reviews
2019,Mark Wallach,e00959,person,,,False,False,True,Mark's endorsement & reviews
2019,Mark Wallach,e00978,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e00984,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01008,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01009,person,,,False,False,False,Mark's endorsement & reviews
2019,Mark Wallach,e01033,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01037,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01071,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01075,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01079,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01096,person,,,False,False,True,Mark's endorsement & reviews
2019,Mark Wallach,e01096,person,,,False,False,True,Concerned Citizens
2019,Mark Wallach,e01128,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01139,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01161,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01163,person,,,True,True,False,Concerned Citizens
2019,Mark Wallach,e01172,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01178,person,,,False,False,True,Mark's endorsement & reviews
2019,Mark Wallach,e01183,person,,,False,False,True,Mark's endorsement & reviews
2019,Mark Wallach,e01195,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01198,person,,,False,False,True,Mark's endorsement & reviews
2019,Mark Wallach,e01218,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01255,person,,former,True,True,False,Mark's endorsement & reviews
2019,Mark Wallach,e01260,person,,current,False,True,False,Mark's endorsement & reviews
2019,Mark Wallach,e01274,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01323,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01331,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01359,person,,,False,False,True,Mark's endorsement & reviews
2019,Mark Wallach,e01360,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01403,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01407,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01413,person,,current,True,True,False,Mark's endorsement & reviews
2019,Mark Wallach,e01435,person,,,True,True,True,Mark's endorsement & reviews
2019,Mark Wallach,e01440,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01441,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01448,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01458,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01473,person,,,False,False,True,Mark's endorsement & reviews
2019,Mark Wallach,e01476,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01500,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01529,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01534,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01560,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01625,person,,,False,False,True,Mark's endorsement & reviews
2019,Mark Wallach,e01628,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01634,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01641,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01667,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01703,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01708,person,,former,True,True,False,Mark's endorsement & reviews
2019,Mark Wallach,e01740,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01822,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01853,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01856,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01867,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01896,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01898,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01901,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01918,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01923,person,,current,True,True,False,Mark's endorsement & reviews
2019,Mark Wallach,e01937,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01939,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,e01952,person,,current,True,True,False,Mark's endorsement & reviews
2019,Mark Wallach,e01968,person,,,False,False,False,Concerned Citizens
2019,Mark Wallach,org:boulder-public-lands-coalition,organization,coalition,,False,False,False,Boulder Public Lands Coalition
2019,Rachel Friend,e00002,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00011,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00020,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00028,person,,current,True,True,True,Elected Officials / Candidates / Board Members*
2019,Rachel Friend,e00028,person,,,True,True,True,All Endorsements
2019,Rachel Friend,e00086,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00100,person,,current,True,True,False,Elected Officials / Candidates / Board Members*
2019,Rachel Friend,e00100,person,,current,True,True,False,All Endorsements
2019,Rachel Friend,e00101,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00113,person,,former,True,True,False,Elected Officials / Candidates / Board Members*
2019,Rachel Friend,e00113,person,,former,True,True,False,All Endorsements
2019,Rachel Friend,e00131,person,,,False,False,False,Privacy Overview
2019,Rachel Friend,e00134,person,,,False,False,True,All Endorsements
2019,Rachel Friend,e00155,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00209,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00220,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00224,person,,former,True,True,False,Elected Officials / Candidates / Board Members*
2019,Rachel Friend,e00224,person,,former,True,True,False,All Endorsements
2019,Rachel Friend,e00236,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00242,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00248,person,,,False,False,True,All Endorsements
2019,Rachel Friend,e00265,person,,former,True,True,False,Elected Officials / Candidates / Board Members*
2019,Rachel Friend,e00265,person,,former,True,True,False,All Endorsements
2019,Rachel Friend,e00307,person,,former,True,True,False,All Endorsements
2019,Rachel Friend,e00318,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00322,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00335,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00362,person,,,False,False,True,Elected Officials / Candidates / Board Members*
2019,Rachel Friend,e00362,person,,,False,False,True,Featured Endorsements
2019,Rachel Friend,e00362,person,,,False,False,True,All Endorsements
2019,Rachel Friend,e00386,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00396,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00406,person,,,False,False,True,Elected Officials / Candidates / Board Members*
2019,Rachel Friend,e00406,person,,,False,False,True,All Endorsements
2019,Rachel Friend,e00412,person,,current,True,True,False,Elected Officials / Candidates / Board Members*
2019,Rachel Friend,e00412,person,,,True,True,False,All Endorsements
2019,Rachel Friend,e00446,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00448,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00451,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00455,person,,current,False,True,False,Elected Officials / Candidates / Board Members*
2019,Rachel Friend,e00455,person,,current,False,True,False,All Endorsements
2019,Rachel Friend,e00469,person,,,False,False,False,Featured Endorsements
2019,Rachel Friend,e00469,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00484,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00487,person,,former,True,True,False,Elected Officials / Candidates / Board Members*
2019,Rachel Friend,e00487,person,,former,True,True,False,All Endorsements
2019,Rachel Friend,e00491,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00496,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00529,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00534,person,,former,True,True,False,Elected Officials / Candidates / Board Members*
2019,Rachel Friend,e00534,person,,former,True,True,False,All Endorsements
2019,Rachel Friend,e00538,person,,,False,False,True,All Endorsements
2019,Rachel Friend,e00555,person,,former,True,True,False,Elected Officials / Candidates / Board Members*
2019,Rachel Friend,e00555,person,,former,True,True,False,Featured Endorsements
2019,Rachel Friend,e00555,person,,current,True,True,False,All Endorsements
2019,Rachel Friend,e00575,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00636,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00653,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00676,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00705,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00741,person,,current,False,True,False,Elected Officials / Candidates / Board Members*
2019,Rachel Friend,e00741,person,,former,False,True,False,All Endorsements
2019,Rachel Friend,e00749,person,,former,True,True,False,Elected Officials / Candidates / Board Members*
2019,Rachel Friend,e00749,person,,,True,True,False,All Endorsements
2019,Rachel Friend,e00766,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00779,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00786,person,,former,True,True,False,Elected Officials / Candidates / Board Members*
2019,Rachel Friend,e00786,person,,former,True,True,False,All Endorsements
2019,Rachel Friend,e00794,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00804,person,,,False,True,False,Elected Officials / Candidates / Board Members*
2019,Rachel Friend,e00804,person,,,False,True,False,Featured Endorsements
2019,Rachel Friend,e00804,person,,,False,True,False,All Endorsements
2019,Rachel Friend,e00830,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00851,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00852,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00863,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00866,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00898,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00907,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00916,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00918,person,,,False,False,True,Elected Officials / Candidates / Board Members*
2019,Rachel Friend,e00918,person,,,False,False,True,All Endorsements
2019,Rachel Friend,e00964,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e00973,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e01001,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e01024,person,,,False,False,False,Featured Endorsements
2019,Rachel Friend,e01024,person,,,False,False,False,All Endorsements
2019,Rachel Friend,e01031,person,,,False,False,False,All Endorsements
