year,donor_id,campaign_id,dollars,n_gifts,link_method,key_has_zip
2015,d00108,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d00324,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d00343,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d00350,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d00437,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d00533,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d00612,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d00663,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d00696,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d00715,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d00741,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d00774,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d00802,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d00820,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d00865,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d00902,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d00945,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d00947,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d00999,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d01024,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d01025,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d01044,2015|cand|Aaron Brockett,22.52,1,name+zip,True
2015,d01136,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d01161,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d01186,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d01230,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d01273,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d01310,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d01325,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d01333,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d01336,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d01455,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d01511,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d01595,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d01733,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d01788,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d01794,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d01816,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d01898,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d01915,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d01931,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d01968,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d01997,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d02098,2015|cand|Aaron Brockett,30.0,1,name+zip,True
2015,d02124,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d02167,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d02176,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d02187,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d02210,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d02223,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d02424,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d02428,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d02501,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d02503,2015|cand|Aaron Brockett,30.0,1,name+zip,True
2015,d02798,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d02802,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d02868,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d02933,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d03013,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d03056,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d03060,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d03066,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d03094,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d03219,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d03247,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d03266,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d03286,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d03365,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d03373,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d03478,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d03538,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d03557,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d03589,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d03595,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d03658,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d03666,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d03802,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d03810,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d03871,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d03877,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d03924,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d03993,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d04009,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d04020,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d04023,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d04089,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d04137,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d04158,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d04191,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d04352,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d04516,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d04535,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d04598,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d04630,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d04654,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d04737,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d04823,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d04837,2015|cand|Aaron Brockett,30.0,1,name+zip,True
2015,d05121,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d05157,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d05183,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d05305,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d05319,2015|cand|Aaron Brockett,60.0,1,name+zip,True
2015,d05326,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d05399,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d05424,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d05428,2015|cand|Aaron Brockett,29.6,1,name+zip,True
2015,d05435,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d05460,2015|cand|Aaron Brockett,75.0,1,name+zip,True
2015,d05470,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d05485,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d05493,2015|cand|Aaron Brockett,10.0,1,name+zip,True
2015,d05527,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d05544,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d05575,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d05629,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d05638,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d05699,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d05742,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d05801,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d06017,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d06062,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d06153,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d06162,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d06208,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d06217,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d06243,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d06371,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d06380,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d06429,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d06514,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d06528,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d06548,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d06603,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d06640,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d06844,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d06876,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d06916,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d07032,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d07110,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d07160,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d07227,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d07260,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d07264,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d07287,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d07298,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d07308,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d07381,2015|cand|Aaron Brockett,65.0,1,name+zip,True
2015,d07382,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d07390,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d07521,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d07526,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d07580,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d07615,2015|cand|Aaron Brockett,30.0,1,name+zip,True
2015,d07795,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d07875,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d07933,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d08000,2015|cand|Aaron Brockett,25.0,1,name+zip,True
2015,d08110,2015|cand|Aaron Brockett,100.0,1,name+zip,True
2015,d08155,2015|cand|Aaron Brockett,50.0,1,name+zip,True
2015,d00012,2015|cand|Bob Yates,25.0,1,name+zip,True
2015,d00050,2015|cand|Bob Yates,30.0,1,name+zip,True
2015,d00108,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d00109,2015|cand|Bob Yates,25.0,1,name+zip,True
2015,d00141,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d00368,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d00420,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d00451,2015|cand|Bob Yates,50.0,1,name+zip,True
2015,d00459,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d00479,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d00528,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d00537,2015|cand|Bob Yates,50.0,1,name+zip,True
2015,d00584,2015|cand|Bob Yates,50.0,1,name+zip,True
2015,d00628,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d00658,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d00663,2015|cand|Bob Yates,50.0,1,name+zip,True
2015,d00696,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d00715,2015|cand|Bob Yates,50.0,1,name+zip,True
2015,d00774,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d00780,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d00820,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d00835,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d00865,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d00928,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d00937,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01119,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01125,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01170,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01203,2015|cand|Bob Yates,50.0,1,name+zip,True
2015,d01230,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01273,2015|cand|Bob Yates,50.0,1,name+zip,True
2015,d01333,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01336,2015|cand|Bob Yates,50.0,1,name+zip,True
2015,d01408,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01441,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01497,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01574,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01579,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01581,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01595,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01623,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01624,2015|cand|Bob Yates,25.0,1,name+zip,True
2015,d01680,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01734,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01788,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01819,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01832,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01869,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01973,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d01997,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02006,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02048,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02069,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02093,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02095,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02098,2015|cand|Bob Yates,30.0,1,name+zip,True
2015,d02146,2015|cand|Bob Yates,25.0,1,name+zip,True
2015,d02157,2015|cand|Bob Yates,25.0,1,name+zip,True
2015,d02166,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02176,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02183,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02187,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02192,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02210,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02251,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02413,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02428,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02437,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02477,2015|cand|Bob Yates,50.0,1,name+zip,True
2015,d02492,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02501,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02575,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02760,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02819,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02821,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02941,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d02967,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d03056,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d03136,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d03270,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d03286,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d03302,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d03318,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d03320,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d03410,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d03469,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d03473,2015|cand|Bob Yates,50.0,1,name+zip,True
2015,d03478,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d03499,2015|cand|Bob Yates,25.0,1,name+zip,True
2015,d03529,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d03549,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d03589,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d03751,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d03754,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d03766,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d03793,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d03848,2015|cand|Bob Yates,50.0,1,name+zip,True
2015,d03859,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d03865,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d03993,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d04040,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d04041,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d04089,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d04127,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d04208,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d04258,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d04335,2015|cand|Bob Yates,25.0,1,name+zip,True
2015,d04350,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d04354,2015|cand|Bob Yates,50.0,1,name+zip,True
2015,d04382,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d04426,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d04467,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d04477,2015|cand|Bob Yates,75.0,1,name+zip,True
2015,d04516,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d04523,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d04528,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d04549,2015|cand|Bob Yates,25.0,1,name+zip,True
2015,d04578,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d04741,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d04770,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d04863,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d04873,2015|cand|Bob Yates,75.0,1,name+zip,True
2015,d04934,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d05034,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d05117,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d05121,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d05180,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d05221,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d05241,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d05261,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d05323,2015|cand|Bob Yates,50.0,1,name+zip,True
2015,d05324,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d05434,2015|cand|Bob Yates,200.0,2,name+zip,True
2015,d05435,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d05479,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d05493,2015|cand|Bob Yates,10.0,1,name+zip,True
2015,d05536,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d05544,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d05561,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d05638,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d05640,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d05649,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d05705,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d05719,2015|cand|Bob Yates,50.0,1,name+zip,True
2015,d05822,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d06012,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d06028,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d06061,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d06134,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d06235,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d06239,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d06329,2015|cand|Bob Yates,50.0,1,name+zip,True
2015,d06362,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d06429,2015|cand|Bob Yates,22.52,1,name+zip,True
2015,d06435,2015|cand|Bob Yates,50.0,1,name+zip,True
2015,d06514,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d06548,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d06640,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d06803,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d06839,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d06876,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d06905,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d06924,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07032,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07049,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07055,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07116,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07130,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07138,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07147,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07203,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07222,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07283,2015|cand|Bob Yates,16.67,1,name+zip,True
2015,d07353,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07415,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07456,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07567,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07579,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07701,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07726,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07754,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07808,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07833,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07878,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d07991,2015|cand|Bob Yates,25.0,1,name+zip,True
2015,d08069,2015|cand|Bob Yates,100.0,1,name+zip,True
2015,d00012,2015|cand|Cynthia Carlisle,50.0,1,name+zip,True
2015,d00031,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d00070,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d00079,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d00177,2015|cand|Cynthia Carlisle,25.0,1,name+zip,True
2015,d00226,2015|cand|Cynthia Carlisle,75.0,1,name+zip,True
2015,d00249,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d00253,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d00262,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d00288,2015|cand|Cynthia Carlisle,50.0,1,name+zip,True
2015,d00396,2015|cand|Cynthia Carlisle,50.0,1,name+zip,True
2015,d00485,2015|cand|Cynthia Carlisle,35.0,1,name+zip,True
2015,d00553,2015|cand|Cynthia Carlisle,50.0,1,name+zip,True
2015,d00572,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d00601,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d00625,2015|cand|Cynthia Carlisle,25.0,1,name+zip,True
2015,d00634,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d00643,2015|cand|Cynthia Carlisle,25.0,1,name+zip,True
2015,d00751,2015|cand|Cynthia Carlisle,25.0,1,name+zip,True
2015,d00778,2015|cand|Cynthia Carlisle,25.0,1,name+zip,True
2015,d00826,2015|cand|Cynthia Carlisle,25.0,1,name+zip,True
2015,d01091,2015|cand|Cynthia Carlisle,12.0,1,name+zip,True
2015,d01125,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d01256,2015|cand|Cynthia Carlisle,25.0,1,name+zip,True
2015,d01274,2015|cand|Cynthia Carlisle,25.0,1,name+zip,True
2015,d01335,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d01337,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d01620,2015|cand|Cynthia Carlisle,25.0,1,name+zip,True
2015,d01654,2015|cand|Cynthia Carlisle,50.0,1,name+zip,True
2015,d01675,2015|cand|Cynthia Carlisle,25.0,1,name+zip,True
2015,d01680,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d01700,2015|cand|Cynthia Carlisle,25.0,1,name+zip,True
2015,d01730,2015|cand|Cynthia Carlisle,50.0,1,name+zip,True
2015,d01755,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d01779,2015|cand|Cynthia Carlisle,50.0,1,name+zip,True
2015,d01811,2015|cand|Cynthia Carlisle,25.0,1,name+zip,True
2015,d01815,2015|cand|Cynthia Carlisle,50.0,1,name+zip,True
2015,d01824,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d01848,2015|cand|Cynthia Carlisle,50.0,1,name+zip,True
2015,d01886,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d01906,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d02021,2015|cand|Cynthia Carlisle,50.0,1,name+zip,True
2015,d02055,2015|cand|Cynthia Carlisle,50.0,1,name+zip,True
2015,d02144,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d02193,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d02209,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d02216,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d02228,2015|cand|Cynthia Carlisle,25.0,1,name+zip,True
2015,d02295,2015|cand|Cynthia Carlisle,50.0,1,name+zip,True
2015,d02368,2015|cand|Cynthia Carlisle,50.0,1,name+zip,True
2015,d02398,2015|cand|Cynthia Carlisle,50.0,1,name+zip,True
2015,d02475,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d02481,2015|cand|Cynthia Carlisle,50.0,1,name+zip,True
2015,d02512,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d02529,2015|cand|Cynthia Carlisle,25.0,1,name+zip,True
2015,d02656,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d02741,2015|cand|Cynthia Carlisle,25.0,1,name+zip,True
2015,d02745,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
2015,d02814,2015|cand|Cynthia Carlisle,50.0,1,name+zip,True
2015,d02833,2015|cand|Cynthia Carlisle,100.0,1,name+zip,True
