year,area_code,area_name,prim_state,occ_code,occ_title,occ_group,tot_emp,emp_prse,h_mean,a_mean,mean_prse,h_median,a_median,h_pct10,h_pct25,h_pct75,h_pct90,a_pct10,a_pct25,a_pct75,a_pct90,jobs_1000,loc_quotient,annual,hourly
1997,1125,"Boulder-Longmont, CO PMSA",CO,10000,Managerial and Administrative Occupations,div,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,13000,Staff and Administrative Specialty Managerial Occupations,maj,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,13002,Financial Managers,,1010,7.6,29.33,61000,2.6,30.87,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,13005,"Personnel, Training, and Labor Relations Managers",,380,9.4,25.71,53470,3.4,24.43,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,13008,Purchasing Managers,,340,10.6,22.95,47740,5.4,22.47,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,13011,"Marketing, Advertising, and Public Relations Managers",,1400,12.4,28.56,59410,3.8,27.68,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,13014,Administrative Services Managers,,550,13.1,22.72,47260,4.1,22.16,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,13017,"Engineering, Mathematical, and Natural Sciences Managers",,1720,10.8,35.90,74670,3.3,38.64,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,15000,Line and Middle Management Industry Specific Managerial Occupations,maj,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,15005,Education Administrators,,440,32.6,25.96,53990,7.3,23.23,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,15008,Medicine and Health Services Managers,,160,16.3,22.36,46500,4.7,20.93,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,15011,Property and Real Estate Managers and Administrators,,320,35.1,14.27,29690,9.5,12.32,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,15014,Industrial Production Managers,,510,8.0,29.39,61130,4.1,29.44,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,15017,Construction Managers,,470,17.1,23.37,48610,5.9,21.99,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,15023,"Communications, Transportation, and Utilities Operations Managers",,230,32.7,26.81,55760,7.3,28.19,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,15026,Food Service and Lodging Managers,,650,21.3,13.50,28080,7.3,12.51,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,19000,Other Managerial and Administrative Occupations,maj,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,19005,General Managers and Top Executives,,3840,4.9,32.40,67390,2.8,32.18,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,19999,All Other Managers and Administrators,,1340,11.8,26.17,54430,7.7,23.53,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,20000,"Professional, Paraprofessional, and Technical Occupations",div,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,21000,Management Support Occupations,maj,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,21111,Tax Preparers,,40,28.6,15.35,31930,5.8,15.17,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,21114,Accountants and Auditors,,1330,12.1,20.03,41660,4.5,17.90,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,21117,Budget Analysts,,70,16.0,19.90,41390,6.9,17.96,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,21199,All Other Financial Specialists,,370,18.2,21.61,44950,10.6,18.91,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,21302,"Wholesale and Retail Buyers, Except Farm Products",,210,25.2,12.42,25840,3.6,12.07,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,21305,"Purchasing Agents and Buyers, Farm Products",,(*),,21.41,44540,8.4,21.56,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,21308,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",,660,15.8,22.08,45920,6.5,21.34,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,21511,"Personnel, Training, and Labor Relations Specialists",,400,10.2,18.96,39440,5.3,17.61,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,21902,Cost Estimators,,160,14.9,19.21,39960,3.7,18.34,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,21905,Management Analysts,,230,27.0,24.60,51180,5.8,25.83,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,21908,Construction and Building Inspectors,,90,44.1,19.13,39790,5.2,18.82,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,21911,"Compliance Officers and Enforcement Inspectors, Except Construction",,130,42.0,19.98,41570,2.6,19.67,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,21999,All Other Management Support Workers,,1480,10.2,20.69,43030,4.4,19.22,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,22000,Engineers and Related Occupations,maj,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,22105,"Metallurgists and Metallurgical, Ceramic, and Materials Engineers",,(*),,26.72,55570,8.5,27.12,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,22114,Chemical Engineers,,110,22.1,26.49,55100,7.8,25.51,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,22121,"Civil Engineers, Including Traffic",,260,39.4,22.12,46020,9.9,20.72,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,22126,Electrical and Electronic Engineers,,1830,22.5,29.67,61720,4.7,31.76,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,22127,Computer Engineers,,2790,17.0,30.01,62410,5.0,32.69,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,22128,"Industrial Engineers, Except Safety",,190,17.9,25.05,52110,4.1,24.06,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,22135,Mechanical Engineers,,630,20.2,27.36,56920,4.8,28.67,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,22199,All Other Engineers,,1180,27.9,24.40,50750,12.3,23.46,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,22302,"Architects, Except Landscape and Marine",,(*),,18.60,38700,11.0,19.98,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,22311,Surveyors and Mapping Scientists,,(*),,15.69,32640,5.1,15.01,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,22502,Civil Engineering Technicians and Technologists,,30,39.0,17.76,36950,3.1,17.13,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,22505,Electrical and Electronic Engineering Technicians and Technologists,,950,34.2,16.46,34240,3.1,15.32,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,22514,Drafters,,410,9.7,15.31,31840,2.5,14.51,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,22521,Surveying and Mapping Technicians,,40,25.4,15.26,31740,6.6,15.87,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,22599,All Other Engineering and Related Technicians and Technologists,,670,13.5,19.51,40580,3.3,18.97,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,24000,Natural Scientists and Related Occupations,maj,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,24105,"Chemists, Except Biochemists",,290,18.5,25.17,52350,7.6,26.42,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,24308,Biological Scientists,,540,36.8,21.08,43850,4.8,20.49,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,24502,"Biological, Agricultural, and Food Technicians and Technologists, Except Health",,50,29.7,14.57,30300,4.5,13.63,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,24505,"Chemical Technicians and Technologists, Except Health",,(*),,14.76,30710,2.0,13.75,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,24599,All Other Physical and Life Science Technicians and Technologists,,210,34.8,14.66,30490,7.6,11.83,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,25000,"Computer, Mathematical, Operations Research, and Related Occupations",maj,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,25102,"Systems Analysts, Electronic Data Processing",,1270,18.9,25.62,53280,5.7,27.19,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,25103,Data Base Administrators,,470,41.2,19.94,41480,4.8,18.26,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,25104,Computer Support Specialists,,930,17.8,22.11,45990,4.1,21.05,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,25105,Computer Programmers,,1540,17.6,23.83,49560,4.8,22.83,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,25108,Computer Programmer Aides,,50,31.3,12.61,26230,3.3,12.79,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,25199,All Other Computer Scientists,,390,13.4,24.60,51170,5.5,23.23,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,25302,"Operations and Systems Researchers and Analysts, Except Computer",,50,25.5,18.15,37750,10.4,14.32,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,27000,"Social Scientists and Other Social, Recreational, and Religious Occupations",maj,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,27105,Urban and Regional Planners,,90,34.1,21.94,45640,5.2,21.44,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,27302,"Social Workers, Medical and Psychiatric",,620,40.1,14.64,30460,5.6,14.76,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,27305,"Social Workers, Except Medical and Psychiatric",,200,18.0,13.75,28610,8.0,11.97,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,27307,Residential Counselors,,170,23.8,8.52,17720,4.4,7.81,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,27308,Human Services Workers,,210,35.8,9.84,20460,5.9,9.50,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,27311,Recreation Workers,,510,34.9,8.94,18600,6.7,7.87,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,28000,Law and Related Occupations,maj,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,28102,Judges and Magistrates,,30,23.1,33.27,69210,10.6,34.54,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,28108,Lawyers,,500,8.5,33.20,69050,14.1,29.83,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,28305,Paralegal Personnel,,200,14.2,11.91,24760,3.9,11.10,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,28399,"All Other Legal Assistants and Technicians, Except Clerical",,40,40.7,14.74,30660,4.7,14.99,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,31000,"Teachers, Educators, Librarians, and Related Occupations",maj,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,31303,"Teachers, Preschool",,360,17.7,8.54,17750,5.2,7.89,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,31304,"Teachers, Kindergarten",,(*),,*,26830,10.6,*,,,,,,,,,,,,true,
1997,1125,"Boulder-Longmont, CO PMSA",CO,31314,"Teachers and Instructors, Vocational Education and Training",,(*),,13.84,28790,9.5,11.48,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,31317,"Instructors, Nonvocational Education",,(*),,12.72,26450,2.1,13.03,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,31321,"Instructors and Coaches, Sports and Physical Training",,410,21.5,15.21,31650,9.2,13.37,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,31399,All Other Teachers and Instructors,,(*),,*,21610,5.3,*,,,,,,,,,,,,true,
1997,1125,"Boulder-Longmont, CO PMSA",CO,31502,"Librarians, Professional",,190,13.1,19.35,40250,3.2,18.69,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,31514,Vocational and Educational Counselors,,240,18.0,17.73,36880,9.6,17.49,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,31517,Instructional Coordinators,,70,15.4,16.61,34540,6.4,16.12,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,31521,"Teacher Aides, Paraprofessional",,(*),,8.24,17130,3.0,8.03,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32000,"Health Practitioners, Technologists, Technicians, and Related Health Occupations",maj,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32102,Physicians and Surgeons,,360,16.9,54.18,112690,6.5,#,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32105,Dentists,,90,16.7,44.35,92240,13.8,49.91,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32114,Veterinarians and Veterinary Inspectors,,70,16.0,21.43,44570,13.5,18.48,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32302,Respiratory Therapists,,(*),,15.85,32960,2.9,16.29,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32305,Occupational Therapists,,70,26.2,21.65,45040,7.2,19.68,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32308,Physical Therapists,,150,23.9,24.03,49980,5.8,22.82,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32314,Speech-Language Pathologists and Audiologists,,(*),,18.86,39240,4.2,19.16,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32502,Registered Nurses,,1670,17.1,19.09,39700,2.6,18.43,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32505,Licensed Practical Nurses,,430,20.5,13.71,28510,4.6,12.44,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32508,Emergency Medical Technicians,,(*),,10.55,21950,3.6,10.79,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32511,Physician Assistants,,70,35.4,22.68,47170,4.6,22.31,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32514,"Opticians, Dispensing and Measuring",,120,44.3,11.16,23210,4.4,11.06,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32517,Pharmacists,,140,19.7,27.12,56420,5.4,30.76,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32519,Pharmacy Technicians and Aides,,100,36.0,10.32,21460,0.0,10.74,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32902,Medical and Clinical Laboratory Technologists,,90,37.2,17.57,36540,2.4,17.48,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32905,Medical and Clinical Laboratory Technicians,,70,26.6,12.60,26200,5.6,13.21,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32908,Dental Hygienists,,270,9.6,24.51,50990,8.3,23.83,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32911,Medical Records Technicians,,70,33.2,9.49,19740,9.2,10.22,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32928,Surgical Technologists and Technicians,,50,40.9,11.29,23480,5.5,10.71,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32951,Veterinary Technicians and Technologists,,80,17.4,9.08,18890,6.2,8.85,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,32999,"All Other Health Professionals, Paraprofessionals, and Technicians",,360,40.6,15.97,33220,11.9,12.62,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,34000,"Writers, Artists, Entertainers, Athletes, and Related Occupations",maj,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,34002,Writers and Editors,,290,33.9,19.67,40910,8.7,16.44,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,34005,Technical Writers and Editors,,240,31.4,23.08,48000,9.0,19.38,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,34008,Public Relations Specialists and Publicity Writers,,120,19.3,17.48,36350,5.5,16.81,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,34011,Reporters and Correspondents,,100,17.6,15.03,31260,11.8,13.20,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,34035,Artists and Related Workers,,340,13.9,17.40,36190,5.0,15.60,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,34038,"Designers, Except Interior Designers",,320,24.8,15.34,31910,9.2,13.46,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,34041,Interior Designers,,30,33.0,13.75,28590,8.3,11.33,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,34044,Merchandise Displayers and Window Trimmers,,30,35.5,9.39,19540,6.1,9.10,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,39000,"Other Professional, Paraprofessional, and Technical Occupations",maj,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,39999,"All Other Professional, Paraprofessional, and Technical Workers",,950,15.6,19.97,41540,7.9,18.70,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,40000,Sales and Related Occupations,div,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,41000,First Line Supervisors and Manager/Supervisors - Sales Workers,maj,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,41002,First-Line Supervisors and Managers/Supervisors - Sales and Related Workers,,2600,5.6,16.70,34740,4.0,13.88,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,43000,"Sales Occupations, Services",maj,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,43014,"Sales Agents, Securities, Commodities, and Financial Services",,250,24.7,25.72,53490,13.1,16.90,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,43017,"Sales Agents, Selected Business Services",,340,20.7,14.61,30390,8.6,13.33,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,43021,Travel Agents,,370,11.8,11.51,23940,7.5,10.75,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,43023,"Sales Agents, Advertising",,110,19.9,17.26,35910,7.3,15.73,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,43099,"All Other Sales Representatives and Salespersons, Services",,110,36.2,13.56,28200,9.0,13.22,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,49000,"Merchandise, Products, and Other Sales and Sales Related Occupations",maj,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,49002,Sales Engineers,,180,22.3,30.18,62770,6.0,32.20,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,49005,"Sales Representatives, Scientific and Related Products and Services, Except Retail",,730,14.2,23.48,48840,6.4,21.50,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,49008,"Sales Representatives, Except Retail and Scientific and Related Products and Services",,1040,15.9,18.13,37720,3.6,16.80,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,49011,"Salespersons, Retail",,5120,8.1,8.94,18590,5.0,7.53,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,49014,"Salespersons, Parts",,200,22.2,13.44,27960,5.0,12.81,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,49017,Counter and Rental Clerks,,670,7.2,7.67,15940,6.0,6.94,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,49021,"Stock Clerks, Sales Floor",,1430,18.9,9.42,19590,6.4,8.41,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,49023,Cashiers,,2800,11.6,7.94,16520,3.3,7.25,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,49026,"Telemarketers, Door-To-Door Sales Workers, News and Street Vendors, and Other Related Workers",,(*),,11.26,23420,5.9,9.99,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,49999,All Other Sales and Related Workers,,690,47.3,12.61,26220,12.4,10.44,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,50000,Clerical and Administrative Support Occupations,div,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,51000,First Line Supervisors and Manager/Supervisors - Clerical Workers,maj,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,51002,First-Line Supervisors and Managers/Supervisors - Clerical and Administrative Support Workers,,2230,10.5,15.27,31770,2.2,14.52,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,53000,Industry Specific Clerical and Administrative Support Occupations,maj,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,53102,Tellers,,660,9.9,8.54,17760,2.5,8.77,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,53105,New Accounts Clerks,,80,33.0,10.01,20830,2.3,9.89,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,53121,Loan and Credit Clerks,,130,24.9,11.64,24220,2.7,11.40,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,53123,Adjustment Clerks,,1180,9.4,10.28,21390,6.8,10.05,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,53311,Insurance Claims Clerks,,30,47.7,11.77,24480,2.2,11.19,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,53314,Insurance Policy Processing Clerks,,80,49.4,10.03,20860,7.3,9.72,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,53502,Welfare Eligibility Workers and Interviewers,,(*),,13.24,27530,6.1,12.25,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,53508,Bill and Account Collectors,,170,30.4,10.44,21710,4.9,9.96,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,53702,Court Clerks,,60,14.4,13.64,28370,4.2,13.88,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,53705,Municipal Clerks,,(*),,14.64,30450,19.6,15.16,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,53802,Travel Clerks,,(*),,7.00,14570,12.7,6.90,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,53808,Hotel Desk Clerks,,260,22.5,7.34,15260,3.1,7.28,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,53902,Library Assistants and Bookmobile Drivers,,160,25.2,8.68,18060,3.1,8.66,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,53905,"Teacher Aides and Educational Assistants, Clerical",,(*),,5.83,12120,4.9,5.56,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,53908,Advertising Clerks,,40,25.9,15.99,33260,10.5,15.60,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,55000,Secretarial and General Office Occupations,maj,,,,,,,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,55102,Legal Secretaries,,110,36.8,12.76,26550,9.7,13.23,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,55105,Medical Secretaries,,180,33.9,10.95,22780,2.4,10.83,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,55108,"Secretaries, Except Legal and Medical",,2430,8.5,12.95,26930,1.9,12.47,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,55302,Stenographers and/or Court Reporters,,70,35.0,17.09,35540,17.3,14.38,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,55305,Receptionists and Information Clerks,,1780,8.8,9.44,19630,2.0,9.34,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,55307,"Typists, Including Word Processing",,90,18.9,10.82,22500,3.6,11.21,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,55314,"Personnel Clerks, Except Payroll and Timekeeping",,130,22.1,13.58,28250,1.7,13.93,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,55321,File Clerks,,290,26.3,8.73,18150,2.6,8.78,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,55323,"Order Clerks, Materials, Merchandise, and Service",,1140,23.3,10.24,21290,3.3,9.68,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,55326,Procurement Clerks,,90,30.4,9.83,20440,10.0,9.44,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,55332,"Interviewing Clerks, Except Personnel and Social Welfare",,(*),,7.64,15890,4.3,7.15,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,55335,"Customer Service Representatives, Utilities",,110,33.8,11.65,24240,2.4,10.88,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,55338,"Bookkeeping, Accounting, and Auditing Clerks",,2390,7.6,11.99,24930,1.8,11.69,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,55341,Payroll and Timekeeping Clerks,,190,14.4,12.19,25350,2.5,11.93,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,55344,"Billing, Cost, and Rate Clerks",,470,36.1,10.21,21240,4.1,9.37,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,55347,General Office Clerks,,3630,7.4,9.88,20560,2.3,9.57,,,,,,,,,,,,,
1997,1125,"Boulder-Longmont, CO PMSA",CO,56000,Electronic Data Processing and Other Office Machine Occupations,maj,,,,,,,,,,,,,,,,,,,
