county_fips,series_id,year,units
41039,BPPRIV041039,1998,2203.0
41039,BPPRIV041039,1999,1830.0
41039,BPPRIV041039,2000,1330.0
41039,BPPRIV041039,2001,1385.0
41039,BPPRIV041039,2002,1625.0
41039,BPPRIV041039,2003,1534.0
41039,BPPRIV041039,2004,1750.0
41039,BPPRIV041039,2005,2356.0
41039,BPPRIV041039,2006,1708.0
41039,BPPRIV041039,2007,1490.0
41039,BPPRIV041039,2008,771.0
41039,BPPRIV041039,2009,616.0
41039,BPPRIV041039,2010,550.0
41039,BPPRIV041039,2011,670.0
41039,BPPRIV041039,2012,802.0
41039,BPPRIV041039,2013,1249.0
41039,BPPRIV041039,2014,1316.0
41039,BPPRIV041039,2015,721.0
41039,BPPRIV041039,2016,1174.0
41039,BPPRIV041039,2017,842.0
41039,BPPRIV041039,2018,1389.0
41039,BPPRIV041039,2019,1071.0
41039,BPPRIV041039,2020,1391.0
41039,BPPRIV041039,2021,2136.0
41039,BPPRIV041039,2022,1759.0
41039,BPPRIV041039,2023,1239.0
41039,BPPRIV041039,2024,1814.0
41039,BPPRIV041039,2025,1545.0
42003,BPPRIV042003,1990,2430.0
42003,BPPRIV042003,1991,2695.0
42003,BPPRIV042003,1992,2335.0
42003,BPPRIV042003,1993,2519.0
42003,BPPRIV042003,1994,2358.0
42003,BPPRIV042003,1995,1951.0
42003,BPPRIV042003,1996,2031.0
42003,BPPRIV042003,1997,2889.0
42003,BPPRIV042003,1998,2753.0
42003,BPPRIV042003,1999,3215.0
42003,BPPRIV042003,2000,2706.0
42003,BPPRIV042003,2001,2911.0
42003,BPPRIV042003,2002,3241.0
42003,BPPRIV042003,2003,2451.0
42003,BPPRIV042003,2004,2511.0
42003,BPPRIV042003,2005,2004.0
42003,BPPRIV042003,2006,2096.0
42003,BPPRIV042003,2007,1792.0
42003,BPPRIV042003,2008,1461.0
42003,BPPRIV042003,2009,1256.0
42003,BPPRIV042003,2010,1424.0
42003,BPPRIV042003,2011,1300.0
42003,BPPRIV042003,2012,1500.0
42003,BPPRIV042003,2013,1803.0
42003,BPPRIV042003,2014,2343.0
42003,BPPRIV042003,2015,2957.0
42003,BPPRIV042003,2016,2325.0
42003,BPPRIV042003,2017,1990.0
42003,BPPRIV042003,2018,2222.0
42003,BPPRIV042003,2019,1959.0
42003,BPPRIV042003,2020,1974.0
42003,BPPRIV042003,2021,2263.0
42003,BPPRIV042003,2022,3114.0
42003,BPPRIV042003,2023,3953.0
42003,BPPRIV042003,2024,2999.0
42003,BPPRIV042003,2025,3191.0
48041,BPPRIV048041,1990,213.0
48041,BPPRIV048041,1991,269.0
48041,BPPRIV048041,1992,487.0
48041,BPPRIV048041,1993,747.0
48041,BPPRIV048041,1994,1523.0
48041,BPPRIV048041,1995,1008.0
48041,BPPRIV048041,1996,1340.0
48041,BPPRIV048041,1997,1095.0
48041,BPPRIV048041,1998,1536.0
48041,BPPRIV048041,1999,1599.0
48041,BPPRIV048041,2000,1372.0
48041,BPPRIV048041,2001,1407.0
48041,BPPRIV048041,2002,1807.0
48041,BPPRIV048041,2003,1848.0
48041,BPPRIV048041,2004,1159.0
48041,BPPRIV048041,2005,1610.0
48041,BPPRIV048041,2006,1547.0
48041,BPPRIV048041,2007,1899.0
48041,BPPRIV048041,2008,2136.0
48041,BPPRIV048041,2009,813.0
48041,BPPRIV048041,2010,978.0
48041,BPPRIV048041,2011,1426.0
48041,BPPRIV048041,2012,1963.0
48041,BPPRIV048041,2013,1605.0
48041,BPPRIV048041,2014,1786.0
48041,BPPRIV048041,2015,1616.0
48041,BPPRIV048041,2016,2769.0
48041,BPPRIV048041,2017,2987.0
48041,BPPRIV048041,2018,1766.0
48041,BPPRIV048041,2019,1326.0
48041,BPPRIV048041,2020,1937.0
48041,BPPRIV048041,2021,2212.0
48041,BPPRIV048041,2022,1691.0
48041,BPPRIV048041,2023,1366.0
48041,BPPRIV048041,2024,2211.0
48041,BPPRIV048041,2025,2330.0
49049,BPPRIV049049,1990,1303.0
49049,BPPRIV049049,1991,1655.0
49049,BPPRIV049049,1992,2656.0
49049,BPPRIV049049,1993,3423.0
49049,BPPRIV049049,1994,3765.0
49049,BPPRIV049049,1995,4395.0
49049,BPPRIV049049,1996,3955.0
49049,BPPRIV049049,1997,3258.0
49049,BPPRIV049049,1998,4099.0
49049,BPPRIV049049,1999,4143.0
49049,BPPRIV049049,2000,3731.0
49049,BPPRIV049049,2001,3829.0
49049,BPPRIV049049,2002,3725.0
49049,BPPRIV049049,2003,4271.0
49049,BPPRIV049049,2004,4492.0
49049,BPPRIV049049,2005,5249.0
49049,BPPRIV049049,2006,6365.0
49049,BPPRIV049049,2007,4411.0
49049,BPPRIV049049,2008,1288.0
49049,BPPRIV049049,2009,1506.0
49049,BPPRIV049049,2010,1949.0
49049,BPPRIV049049,2011,1920.0
49049,BPPRIV049049,2012,2433.0
49049,BPPRIV049049,2013,3390.0
49049,BPPRIV049049,2014,5257.0
49049,BPPRIV049049,2015,4484.0
49049,BPPRIV049049,2016,5239.0
49049,BPPRIV049049,2017,7185.0
49049,BPPRIV049049,2018,6769.0
49049,BPPRIV049049,2019,6877.0
49049,BPPRIV049049,2020,7859.0
49049,BPPRIV049049,2021,11040.0
49049,BPPRIV049049,2022,8165.0
49049,BPPRIV049049,2023,6036.0
49049,BPPRIV049049,2024,6321.0
49049,BPPRIV049049,2025,7202.0
55025,BPPRIV055025,1990,2801.0
55025,BPPRIV055025,1991,2796.0
55025,BPPRIV055025,1992,3379.0
55025,BPPRIV055025,1993,3915.0
55025,BPPRIV055025,1994,3809.0
55025,BPPRIV055025,1995,3394.0
55025,BPPRIV055025,1996,3009.0
55025,BPPRIV055025,1997,2995.0
55025,BPPRIV055025,1998,3554.0
55025,BPPRIV055025,1999,3626.0
55025,BPPRIV055025,2000,3986.0
55025,BPPRIV055025,2001,4825.0
55025,BPPRIV055025,2002,4335.0
55025,BPPRIV055025,2003,5402.0
55025,BPPRIV055025,2004,4709.0
55025,BPPRIV055025,2005,4614.0
55025,BPPRIV055025,2006,3301.0
55025,BPPRIV055025,2007,2314.0
55025,BPPRIV055025,2008,1737.0
55025,BPPRIV055025,2009,1286.0
55025,BPPRIV055025,2010,1060.0
55025,BPPRIV055025,2011,1371.0
55025,BPPRIV055025,2012,2351.0
55025,BPPRIV055025,2013,2855.0
55025,BPPRIV055025,2014,3543.0
55025,BPPRIV055025,2015,3197.0
55025,BPPRIV055025,2016,4512.0
55025,BPPRIV055025,2017,4336.0
55025,BPPRIV055025,2018,3330.0
55025,BPPRIV055025,2019,3015.0
55025,BPPRIV055025,2020,4769.0
55025,BPPRIV055025,2021,6836.0
55025,BPPRIV055025,2022,5237.0
55025,BPPRIV055025,2023,5012.0
55025,BPPRIV055025,2024,5477.0
55025,BPPRIV055025,2025,6629.0
