city,series_id,year,value,county_fips,group
Fort Collins,ATNHPIUS08069A,1995,73.85,08069,basket
Fort Collins,ATNHPIUS08069A,1996,77.61,08069,basket
Fort Collins,ATNHPIUS08069A,1997,80.86,08069,basket
Fort Collins,ATNHPIUS08069A,1998,84.28,08069,basket
Fort Collins,ATNHPIUS08069A,1999,89.02,08069,basket
Fort Collins,ATNHPIUS08069A,2000,100.0,08069,basket
Fort Collins,ATNHPIUS08069A,2001,108.0,08069,basket
Fort Collins,ATNHPIUS08069A,2002,114.02,08069,basket
Fort Collins,ATNHPIUS08069A,2003,115.38,08069,basket
Fort Collins,ATNHPIUS08069A,2004,119.2,08069,basket
Fort Collins,ATNHPIUS08069A,2005,123.45,08069,basket
Fort Collins,ATNHPIUS08069A,2006,124.77,08069,basket
Fort Collins,ATNHPIUS08069A,2007,125.3,08069,basket
Fort Collins,ATNHPIUS08069A,2008,124.03,08069,basket
Fort Collins,ATNHPIUS08069A,2009,122.54,08069,basket
Fort Collins,ATNHPIUS08069A,2010,119.62,08069,basket
Fort Collins,ATNHPIUS08069A,2011,119.2,08069,basket
Fort Collins,ATNHPIUS08069A,2012,121.15,08069,basket
Fort Collins,ATNHPIUS08069A,2013,127.22,08069,basket
Fort Collins,ATNHPIUS08069A,2014,138.66,08069,basket
Fort Collins,ATNHPIUS08069A,2015,152.03,08069,basket
Fort Collins,ATNHPIUS08069A,2016,169.2,08069,basket
Fort Collins,ATNHPIUS08069A,2017,185.41,08069,basket
Fort Collins,ATNHPIUS08069A,2018,198.51,08069,basket
Fort Collins,ATNHPIUS08069A,2019,207.13,08069,basket
Fort Collins,ATNHPIUS08069A,2020,210.57,08069,basket
Fort Collins,ATNHPIUS08069A,2021,232.76,08069,basket
Fort Collins,ATNHPIUS08069A,2022,274.06,08069,basket
Fort Collins,ATNHPIUS08069A,2023,284.36,08069,basket
Fort Collins,ATNHPIUS08069A,2024,293.63,08069,basket
Fort Collins,ATNHPIUS08069A,2025,294.42,08069,basket
Tempe,ATNHPIUS04013A,1975,29.05,04013,basket
Tempe,ATNHPIUS04013A,1976,30.08,04013,basket
Tempe,ATNHPIUS04013A,1977,32.74,04013,basket
Tempe,ATNHPIUS04013A,1978,37.88,04013,basket
Tempe,ATNHPIUS04013A,1979,46.03,04013,basket
Tempe,ATNHPIUS04013A,1980,51.23,04013,basket
Tempe,ATNHPIUS04013A,1981,55.88,04013,basket
Tempe,ATNHPIUS04013A,1982,53.24,04013,basket
Tempe,ATNHPIUS04013A,1983,58.89,04013,basket
Tempe,ATNHPIUS04013A,1984,61.94,04013,basket
Tempe,ATNHPIUS04013A,1985,64.71,04013,basket
Tempe,ATNHPIUS04013A,1986,67.49,04013,basket
Tempe,ATNHPIUS04013A,1987,68.54,04013,basket
Tempe,ATNHPIUS04013A,1988,68.0,04013,basket
Tempe,ATNHPIUS04013A,1989,66.84,04013,basket
Tempe,ATNHPIUS04013A,1990,65.27,04013,basket
Tempe,ATNHPIUS04013A,1991,65.92,04013,basket
Tempe,ATNHPIUS04013A,1992,67.4,04013,basket
Tempe,ATNHPIUS04013A,1993,68.35,04013,basket
Tempe,ATNHPIUS04013A,1994,71.15,04013,basket
Tempe,ATNHPIUS04013A,1995,76.06,04013,basket
Tempe,ATNHPIUS04013A,1996,79.75,04013,basket
Tempe,ATNHPIUS04013A,1997,83.78,04013,basket
Tempe,ATNHPIUS04013A,1998,88.07,04013,basket
Tempe,ATNHPIUS04013A,1999,92.52,04013,basket
Tempe,ATNHPIUS04013A,2000,100.0,04013,basket
Tempe,ATNHPIUS04013A,2001,106.26,04013,basket
Tempe,ATNHPIUS04013A,2002,111.3,04013,basket
Tempe,ATNHPIUS04013A,2003,115.25,04013,basket
Tempe,ATNHPIUS04013A,2004,127.94,04013,basket
Tempe,ATNHPIUS04013A,2005,174.0,04013,basket
Tempe,ATNHPIUS04013A,2006,208.15,04013,basket
Tempe,ATNHPIUS04013A,2007,204.59,04013,basket
Tempe,ATNHPIUS04013A,2008,174.46,04013,basket
Tempe,ATNHPIUS04013A,2009,134.45,04013,basket
Tempe,ATNHPIUS04013A,2010,116.54,04013,basket
Tempe,ATNHPIUS04013A,2011,103.92,04013,basket
Tempe,ATNHPIUS04013A,2012,113.03,04013,basket
Tempe,ATNHPIUS04013A,2013,131.55,04013,basket
Tempe,ATNHPIUS04013A,2014,147.67,04013,basket
Tempe,ATNHPIUS04013A,2015,156.55,04013,basket
Tempe,ATNHPIUS04013A,2016,169.35,04013,basket
Tempe,ATNHPIUS04013A,2017,182.5,04013,basket
Tempe,ATNHPIUS04013A,2018,197.14,04013,basket
Tempe,ATNHPIUS04013A,2019,210.77,04013,basket
Tempe,ATNHPIUS04013A,2020,225.95,04013,basket
Tempe,ATNHPIUS04013A,2021,271.1,04013,basket
Tempe,ATNHPIUS04013A,2022,332.76,04013,basket
Tempe,ATNHPIUS04013A,2023,336.17,04013,basket
Tempe,ATNHPIUS04013A,2024,350.37,04013,basket
Tempe,ATNHPIUS04013A,2025,352.66,04013,basket
Evanston,ATNHPIUS17031A,1975,23.42,17031,basket
Evanston,ATNHPIUS17031A,1976,26.07,17031,basket
Evanston,ATNHPIUS17031A,1977,30.47,17031,basket
Evanston,ATNHPIUS17031A,1978,35.62,17031,basket
Evanston,ATNHPIUS17031A,1979,36.79,17031,basket
Evanston,ATNHPIUS17031A,1980,36.1,17031,basket
Evanston,ATNHPIUS17031A,1981,38.66,17031,basket
Evanston,ATNHPIUS17031A,1982,33.69,17031,basket
Evanston,ATNHPIUS17031A,1983,40.62,17031,basket
Evanston,ATNHPIUS17031A,1984,43.29,17031,basket
Evanston,ATNHPIUS17031A,1985,45.25,17031,basket
Evanston,ATNHPIUS17031A,1986,48.16,17031,basket
Evanston,ATNHPIUS17031A,1987,52.84,17031,basket
Evanston,ATNHPIUS17031A,1988,59.3,17031,basket
Evanston,ATNHPIUS17031A,1989,64.58,17031,basket
Evanston,ATNHPIUS17031A,1990,68.02,17031,basket
Evanston,ATNHPIUS17031A,1991,70.5,17031,basket
Evanston,ATNHPIUS17031A,1992,72.63,17031,basket
Evanston,ATNHPIUS17031A,1993,74.82,17031,basket
Evanston,ATNHPIUS17031A,1994,77.01,17031,basket
Evanston,ATNHPIUS17031A,1995,79.99,17031,basket
Evanston,ATNHPIUS17031A,1996,82.36,17031,basket
Evanston,ATNHPIUS17031A,1997,85.04,17031,basket
Evanston,ATNHPIUS17031A,1998,87.22,17031,basket
Evanston,ATNHPIUS17031A,1999,91.22,17031,basket
Evanston,ATNHPIUS17031A,2000,100.0,17031,basket
Evanston,ATNHPIUS17031A,2001,107.23,17031,basket
Evanston,ATNHPIUS17031A,2002,114.69,17031,basket
Evanston,ATNHPIUS17031A,2003,120.14,17031,basket
Evanston,ATNHPIUS17031A,2004,132.02,17031,basket
Evanston,ATNHPIUS17031A,2005,147.67,17031,basket
Evanston,ATNHPIUS17031A,2006,159.27,17031,basket
Evanston,ATNHPIUS17031A,2007,161.36,17031,basket
Evanston,ATNHPIUS17031A,2008,152.79,17031,basket
Evanston,ATNHPIUS17031A,2009,134.81,17031,basket
Evanston,ATNHPIUS17031A,2010,122.71,17031,basket
Evanston,ATNHPIUS17031A,2011,114.55,17031,basket
Evanston,ATNHPIUS17031A,2012,110.13,17031,basket
Evanston,ATNHPIUS17031A,2013,111.31,17031,basket
Evanston,ATNHPIUS17031A,2014,117.86,17031,basket
Evanston,ATNHPIUS17031A,2015,122.5,17031,basket
Evanston,ATNHPIUS17031A,2016,127.27,17031,basket
Evanston,ATNHPIUS17031A,2017,131.36,17031,basket
Evanston,ATNHPIUS17031A,2018,134.61,17031,basket
Evanston,ATNHPIUS17031A,2019,138.27,17031,basket
Evanston,ATNHPIUS17031A,2020,139.49,17031,basket
Evanston,ATNHPIUS17031A,2021,149.51,17031,basket
Evanston,ATNHPIUS17031A,2022,166.43,17031,basket
Evanston,ATNHPIUS17031A,2023,175.91,17031,basket
Evanston,ATNHPIUS17031A,2024,187.22,17031,basket
Evanston,ATNHPIUS17031A,2025,197.56,17031,basket
Provo,ATNHPIUS49049A,1975,24.19,49049,basket
Provo,ATNHPIUS49049A,1976,26.93,49049,basket
Provo,ATNHPIUS49049A,1977,31.21,49049,basket
Provo,ATNHPIUS49049A,1978,35.51,49049,basket
Provo,ATNHPIUS49049A,1979,42.72,49049,basket
Provo,ATNHPIUS49049A,1980,45.51,49049,basket
Provo,ATNHPIUS49049A,1981,47.49,49049,basket
Provo,ATNHPIUS49049A,1982,47.45,49049,basket
Provo,ATNHPIUS49049A,1983,46.82,49049,basket
Provo,ATNHPIUS49049A,1984,45.92,49049,basket
Provo,ATNHPIUS49049A,1985,47.22,49049,basket
Provo,ATNHPIUS49049A,1986,47.84,49049,basket
Provo,ATNHPIUS49049A,1987,46.95,49049,basket
Provo,ATNHPIUS49049A,1988,46.73,49049,basket
Provo,ATNHPIUS49049A,1989,49.03,49049,basket
Provo,ATNHPIUS49049A,1990,50.98,49049,basket
Provo,ATNHPIUS49049A,1991,53.56,49049,basket
Provo,ATNHPIUS49049A,1992,56.84,49049,basket
Provo,ATNHPIUS49049A,1993,63.89,49049,basket
Provo,ATNHPIUS49049A,1994,71.9,49049,basket
Provo,ATNHPIUS49049A,1995,82.8,49049,basket
Provo,ATNHPIUS49049A,1996,87.67,49049,basket
Provo,ATNHPIUS49049A,1997,92.88,49049,basket
Provo,ATNHPIUS49049A,1998,96.0,49049,basket
Provo,ATNHPIUS49049A,1999,97.49,49049,basket
Provo,ATNHPIUS49049A,2000,100.0,49049,basket
Provo,ATNHPIUS49049A,2001,103.27,49049,basket
Provo,ATNHPIUS49049A,2002,103.68,49049,basket
Provo,ATNHPIUS49049A,2003,103.84,49049,basket
Provo,ATNHPIUS49049A,2004,105.32,49049,basket
Provo,ATNHPIUS49049A,2005,113.17,49049,basket
Provo,ATNHPIUS49049A,2006,132.48,49049,basket
Provo,ATNHPIUS49049A,2007,150.52,49049,basket
Provo,ATNHPIUS49049A,2008,148.75,49049,basket
Provo,ATNHPIUS49049A,2009,131.48,49049,basket
Provo,ATNHPIUS49049A,2010,119.38,49049,basket
Provo,ATNHPIUS49049A,2011,112.89,49049,basket
Provo,ATNHPIUS49049A,2012,114.55,49049,basket
Provo,ATNHPIUS49049A,2013,123.57,49049,basket
Provo,ATNHPIUS49049A,2014,133.85,49049,basket
Provo,ATNHPIUS49049A,2015,141.26,49049,basket
Provo,ATNHPIUS49049A,2016,151.97,49049,basket
Provo,ATNHPIUS49049A,2017,165.11,49049,basket
Provo,ATNHPIUS49049A,2018,179.19,49049,basket
Provo,ATNHPIUS49049A,2019,191.97,49049,basket
Provo,ATNHPIUS49049A,2020,201.7,49049,basket
Provo,ATNHPIUS49049A,2021,240.53,49049,basket
Provo,ATNHPIUS49049A,2022,290.21,49049,basket
Provo,ATNHPIUS49049A,2023,289.88,49049,basket
Provo,ATNHPIUS49049A,2024,301.36,49049,basket
Provo,ATNHPIUS49049A,2025,309.82,49049,basket
College Station,ATNHPIUS48041A,1977,48.77,48041,basket
College Station,ATNHPIUS48041A,1978,51.82,48041,basket
College Station,ATNHPIUS48041A,1979,60.01,48041,basket
College Station,ATNHPIUS48041A,1980,70.21,48041,basket
College Station,ATNHPIUS48041A,1981,74.17,48041,basket
College Station,ATNHPIUS48041A,1982,80.52,48041,basket
College Station,ATNHPIUS48041A,1983,83.03,48041,basket
College Station,ATNHPIUS48041A,1984,80.88,48041,basket
College Station,ATNHPIUS48041A,1985,80.53,48041,basket
College Station,ATNHPIUS48041A,1986,81.44,48041,basket
College Station,ATNHPIUS48041A,1987,77.73,48041,basket
College Station,ATNHPIUS48041A,1988,71.94,48041,basket
College Station,ATNHPIUS48041A,1989,72.93,48041,basket
College Station,ATNHPIUS48041A,1990,71.21,48041,basket
College Station,ATNHPIUS48041A,1991,73.83,48041,basket
College Station,ATNHPIUS48041A,1992,76.89,48041,basket
College Station,ATNHPIUS48041A,1993,80.65,48041,basket
College Station,ATNHPIUS48041A,1994,84.89,48041,basket
College Station,ATNHPIUS48041A,1995,85.41,48041,basket
College Station,ATNHPIUS48041A,1996,87.06,48041,basket
College Station,ATNHPIUS48041A,1997,87.62,48041,basket
College Station,ATNHPIUS48041A,1998,90.65,48041,basket
College Station,ATNHPIUS48041A,1999,94.18,48041,basket
College Station,ATNHPIUS48041A,2000,100.0,48041,basket
College Station,ATNHPIUS48041A,2001,104.57,48041,basket
College Station,ATNHPIUS48041A,2002,108.3,48041,basket
College Station,ATNHPIUS48041A,2003,111.57,48041,basket
College Station,ATNHPIUS48041A,2004,115.65,48041,basket
College Station,ATNHPIUS48041A,2005,120.12,48041,basket
College Station,ATNHPIUS48041A,2006,125.9,48041,basket
College Station,ATNHPIUS48041A,2007,131.77,48041,basket
College Station,ATNHPIUS48041A,2008,135.75,48041,basket
College Station,ATNHPIUS48041A,2009,140.17,48041,basket
College Station,ATNHPIUS48041A,2010,142.83,48041,basket
College Station,ATNHPIUS48041A,2011,141.08,48041,basket
College Station,ATNHPIUS48041A,2012,143.54,48041,basket
College Station,ATNHPIUS48041A,2013,144.73,48041,basket
College Station,ATNHPIUS48041A,2014,153.44,48041,basket
College Station,ATNHPIUS48041A,2015,165.46,48041,basket
College Station,ATNHPIUS48041A,2016,179.94,48041,basket
College Station,ATNHPIUS48041A,2017,189.81,48041,basket
College Station,ATNHPIUS48041A,2018,197.93,48041,basket
College Station,ATNHPIUS48041A,2019,204.31,48041,basket
College Station,ATNHPIUS48041A,2020,209.57,48041,basket
College Station,ATNHPIUS48041A,2021,227.68,48041,basket
College Station,ATNHPIUS48041A,2022,266.03,48041,basket
College Station,ATNHPIUS48041A,2023,290.59,48041,basket
College Station,ATNHPIUS48041A,2024,302.84,48041,basket
College Station,ATNHPIUS48041A,2025,308.93,48041,basket
Huntsville,ATNHPIUS01089A,1975,33.01,01089,basket
Huntsville,ATNHPIUS01089A,1976,36.38,01089,basket
Huntsville,ATNHPIUS01089A,1977,40.73,01089,basket
Huntsville,ATNHPIUS01089A,1978,42.55,01089,basket
Huntsville,ATNHPIUS01089A,1979,51.4,01089,basket
Huntsville,ATNHPIUS01089A,1980,56.58,01089,basket
Huntsville,ATNHPIUS01089A,1981,59.19,01089,basket
Huntsville,ATNHPIUS01089A,1982,59.77,01089,basket
Huntsville,ATNHPIUS01089A,1983,63.24,01089,basket
Huntsville,ATNHPIUS01089A,1984,69.05,01089,basket
Huntsville,ATNHPIUS01089A,1985,72.89,01089,basket
Huntsville,ATNHPIUS01089A,1986,75.64,01089,basket
Huntsville,ATNHPIUS01089A,1987,79.55,01089,basket
Huntsville,ATNHPIUS01089A,1988,81.67,01089,basket
Huntsville,ATNHPIUS01089A,1989,82.33,01089,basket
Huntsville,ATNHPIUS01089A,1990,82.96,01089,basket
Huntsville,ATNHPIUS01089A,1991,84.41,01089,basket
Huntsville,ATNHPIUS01089A,1992,86.36,01089,basket
Huntsville,ATNHPIUS01089A,1993,88.82,01089,basket
Huntsville,ATNHPIUS01089A,1994,88.35,01089,basket
Huntsville,ATNHPIUS01089A,1995,88.68,01089,basket
Huntsville,ATNHPIUS01089A,1996,90.29,01089,basket
Huntsville,ATNHPIUS01089A,1997,92.04,01089,basket
Huntsville,ATNHPIUS01089A,1998,95.38,01089,basket
Huntsville,ATNHPIUS01089A,1999,97.06,01089,basket
Huntsville,ATNHPIUS01089A,2000,100.0,01089,basket
Huntsville,ATNHPIUS01089A,2001,103.28,01089,basket
Huntsville,ATNHPIUS01089A,2002,106.06,01089,basket
Huntsville,ATNHPIUS01089A,2003,108.24,01089,basket
Huntsville,ATNHPIUS01089A,2004,110.8,01089,basket
Huntsville,ATNHPIUS01089A,2005,116.97,01089,basket
Huntsville,ATNHPIUS01089A,2006,126.89,01089,basket
Huntsville,ATNHPIUS01089A,2007,134.28,01089,basket
Huntsville,ATNHPIUS01089A,2008,137.01,01089,basket
Huntsville,ATNHPIUS01089A,2009,135.94,01089,basket
Huntsville,ATNHPIUS01089A,2010,134.82,01089,basket
Huntsville,ATNHPIUS01089A,2011,131.14,01089,basket
Huntsville,ATNHPIUS01089A,2012,129.31,01089,basket
Huntsville,ATNHPIUS01089A,2013,128.01,01089,basket
Huntsville,ATNHPIUS01089A,2014,127.77,01089,basket
Huntsville,ATNHPIUS01089A,2015,129.63,01089,basket
Huntsville,ATNHPIUS01089A,2016,132.79,01089,basket
Huntsville,ATNHPIUS01089A,2017,136.53,01089,basket
Huntsville,ATNHPIUS01089A,2018,143.08,01089,basket
Huntsville,ATNHPIUS01089A,2019,152.29,01089,basket
Huntsville,ATNHPIUS01089A,2020,163.34,01089,basket
Huntsville,ATNHPIUS01089A,2021,189.13,01089,basket
Huntsville,ATNHPIUS01089A,2022,227.03,01089,basket
Huntsville,ATNHPIUS01089A,2023,238.0,01089,basket
Huntsville,ATNHPIUS01089A,2024,246.88,01089,basket
Huntsville,ATNHPIUS01089A,2025,249.89,01089,basket
Gainesville,ATNHPIUS12001A,1975,44.12,12001,basket
Gainesville,ATNHPIUS12001A,1976,43.27,12001,basket
Gainesville,ATNHPIUS12001A,1977,43.66,12001,basket
Gainesville,ATNHPIUS12001A,1978,47.17,12001,basket
Gainesville,ATNHPIUS12001A,1979,52.73,12001,basket
Gainesville,ATNHPIUS12001A,1980,57.11,12001,basket
Gainesville,ATNHPIUS12001A,1981,61.02,12001,basket
Gainesville,ATNHPIUS12001A,1982,66.71,12001,basket
Gainesville,ATNHPIUS12001A,1983,68.31,12001,basket
Gainesville,ATNHPIUS12001A,1984,60.04,12001,basket
Gainesville,ATNHPIUS12001A,1985,65.45,12001,basket
Gainesville,ATNHPIUS12001A,1986,69.77,12001,basket
Gainesville,ATNHPIUS12001A,1987,70.28,12001,basket
Gainesville,ATNHPIUS12001A,1988,70.48,12001,basket
Gainesville,ATNHPIUS12001A,1989,72.83,12001,basket
Gainesville,ATNHPIUS12001A,1990,74.03,12001,basket
Gainesville,ATNHPIUS12001A,1991,74.64,12001,basket
Gainesville,ATNHPIUS12001A,1992,76.65,12001,basket
Gainesville,ATNHPIUS12001A,1993,78.09,12001,basket
Gainesville,ATNHPIUS12001A,1994,80.73,12001,basket
Gainesville,ATNHPIUS12001A,1995,84.25,12001,basket
Gainesville,ATNHPIUS12001A,1996,86.67,12001,basket
Gainesville,ATNHPIUS12001A,1997,90.87,12001,basket
Gainesville,ATNHPIUS12001A,1998,93.3,12001,basket
Gainesville,ATNHPIUS12001A,1999,95.98,12001,basket
Gainesville,ATNHPIUS12001A,2000,100.0,12001,basket
Gainesville,ATNHPIUS12001A,2001,108.76,12001,basket
Gainesville,ATNHPIUS12001A,2002,115.48,12001,basket
Gainesville,ATNHPIUS12001A,2003,122.38,12001,basket
Gainesville,ATNHPIUS12001A,2004,140.14,12001,basket
Gainesville,ATNHPIUS12001A,2005,165.77,12001,basket
Gainesville,ATNHPIUS12001A,2006,192.06,12001,basket
Gainesville,ATNHPIUS12001A,2007,198.0,12001,basket
Gainesville,ATNHPIUS12001A,2008,185.81,12001,basket
Gainesville,ATNHPIUS12001A,2009,169.64,12001,basket
Gainesville,ATNHPIUS12001A,2010,155.55,12001,basket
Gainesville,ATNHPIUS12001A,2011,142.96,12001,basket
Gainesville,ATNHPIUS12001A,2012,133.12,12001,basket
Gainesville,ATNHPIUS12001A,2013,134.09,12001,basket
Gainesville,ATNHPIUS12001A,2014,139.92,12001,basket
Gainesville,ATNHPIUS12001A,2015,149.77,12001,basket
Gainesville,ATNHPIUS12001A,2016,158.1,12001,basket
Gainesville,ATNHPIUS12001A,2017,169.48,12001,basket
Gainesville,ATNHPIUS12001A,2018,183.38,12001,basket
Gainesville,ATNHPIUS12001A,2019,193.58,12001,basket
Gainesville,ATNHPIUS12001A,2020,203.95,12001,basket
Gainesville,ATNHPIUS12001A,2021,229.7,12001,basket
Gainesville,ATNHPIUS12001A,2022,271.06,12001,basket
Gainesville,ATNHPIUS12001A,2023,298.27,12001,basket
Gainesville,ATNHPIUS12001A,2024,308.75,12001,basket
Gainesville,ATNHPIUS12001A,2025,316.75,12001,basket
Eugene,ATNHPIUS41039A,1975,22.29,41039,basket
Eugene,ATNHPIUS41039A,1976,26.04,41039,basket
Eugene,ATNHPIUS41039A,1977,32.4,41039,basket
Eugene,ATNHPIUS41039A,1978,38.34,41039,basket
Eugene,ATNHPIUS41039A,1979,43.05,41039,basket
Eugene,ATNHPIUS41039A,1980,42.51,41039,basket
Eugene,ATNHPIUS41039A,1981,39.37,41039,basket
Eugene,ATNHPIUS41039A,1982,37.08,41039,basket
Eugene,ATNHPIUS41039A,1983,37.06,41039,basket
Eugene,ATNHPIUS41039A,1984,37.1,41039,basket
Eugene,ATNHPIUS41039A,1985,39.36,41039,basket
Eugene,ATNHPIUS41039A,1986,39.32,41039,basket
Eugene,ATNHPIUS41039A,1987,41.96,41039,basket
Eugene,ATNHPIUS41039A,1988,45.46,41039,basket
Eugene,ATNHPIUS41039A,1989,50.62,41039,basket
Eugene,ATNHPIUS41039A,1990,56.16,41039,basket
Eugene,ATNHPIUS41039A,1991,60.13,41039,basket
Eugene,ATNHPIUS41039A,1992,63.14,41039,basket
Eugene,ATNHPIUS41039A,1993,68.54,41039,basket
Eugene,ATNHPIUS41039A,1994,74.9,41039,basket
Eugene,ATNHPIUS41039A,1995,83.38,41039,basket
Eugene,ATNHPIUS41039A,1996,87.81,41039,basket
Eugene,ATNHPIUS41039A,1997,92.8,41039,basket
Eugene,ATNHPIUS41039A,1998,95.58,41039,basket
Eugene,ATNHPIUS41039A,1999,97.89,41039,basket
Eugene,ATNHPIUS41039A,2000,100.0,41039,basket
Eugene,ATNHPIUS41039A,2001,103.81,41039,basket
Eugene,ATNHPIUS41039A,2002,105.73,41039,basket
Eugene,ATNHPIUS41039A,2003,109.02,41039,basket
Eugene,ATNHPIUS41039A,2004,119.57,41039,basket
Eugene,ATNHPIUS41039A,2005,141.58,41039,basket
Eugene,ATNHPIUS41039A,2006,163.71,41039,basket
Eugene,ATNHPIUS41039A,2007,172.7,41039,basket
Eugene,ATNHPIUS41039A,2008,168.83,41039,basket
Eugene,ATNHPIUS41039A,2009,155.71,41039,basket
Eugene,ATNHPIUS41039A,2010,145.36,41039,basket
Eugene,ATNHPIUS41039A,2011,134.67,41039,basket
Eugene,ATNHPIUS41039A,2012,131.72,41039,basket
Eugene,ATNHPIUS41039A,2013,136.22,41039,basket
Eugene,ATNHPIUS41039A,2014,145.45,41039,basket
Eugene,ATNHPIUS41039A,2015,152.68,41039,basket
Eugene,ATNHPIUS41039A,2016,164.31,41039,basket
Eugene,ATNHPIUS41039A,2017,178.73,41039,basket
Eugene,ATNHPIUS41039A,2018,193.36,41039,basket
Eugene,ATNHPIUS41039A,2019,205.81,41039,basket
Eugene,ATNHPIUS41039A,2020,217.14,41039,basket
Eugene,ATNHPIUS41039A,2021,251.32,41039,basket
Eugene,ATNHPIUS41039A,2022,288.89,41039,basket
Eugene,ATNHPIUS41039A,2023,295.7,41039,basket
Eugene,ATNHPIUS41039A,2024,302.9,41039,basket
Eugene,ATNHPIUS41039A,2025,306.62,41039,basket
Rochester,ATNHPIUS27109A,1975,26.27,27109,basket
Rochester,ATNHPIUS27109A,1976,30.71,27109,basket
Rochester,ATNHPIUS27109A,1977,41.78,27109,basket
Rochester,ATNHPIUS27109A,1978,45.82,27109,basket
Rochester,ATNHPIUS27109A,1979,50.58,27109,basket
Rochester,ATNHPIUS27109A,1980,52.84,27109,basket
Rochester,ATNHPIUS27109A,1981,53.42,27109,basket
Rochester,ATNHPIUS27109A,1982,48.88,27109,basket
Rochester,ATNHPIUS27109A,1983,53.0,27109,basket
Rochester,ATNHPIUS27109A,1984,56.81,27109,basket
Rochester,ATNHPIUS27109A,1985,58.06,27109,basket
Rochester,ATNHPIUS27109A,1986,58.95,27109,basket
Rochester,ATNHPIUS27109A,1987,59.74,27109,basket
Rochester,ATNHPIUS27109A,1988,60.66,27109,basket
Rochester,ATNHPIUS27109A,1989,64.24,27109,basket
Rochester,ATNHPIUS27109A,1990,66.48,27109,basket
Rochester,ATNHPIUS27109A,1991,68.66,27109,basket
Rochester,ATNHPIUS27109A,1992,70.19,27109,basket
Rochester,ATNHPIUS27109A,1993,71.88,27109,basket
Rochester,ATNHPIUS27109A,1994,72.72,27109,basket
Rochester,ATNHPIUS27109A,1995,73.58,27109,basket
Rochester,ATNHPIUS27109A,1996,76.1,27109,basket
Rochester,ATNHPIUS27109A,1997,79.11,27109,basket
Rochester,ATNHPIUS27109A,1998,83.05,27109,basket
Rochester,ATNHPIUS27109A,1999,89.9,27109,basket
Rochester,ATNHPIUS27109A,2000,100.0,27109,basket
Rochester,ATNHPIUS27109A,2001,106.82,27109,basket
Rochester,ATNHPIUS27109A,2002,111.33,27109,basket
Rochester,ATNHPIUS27109A,2003,113.64,27109,basket
Rochester,ATNHPIUS27109A,2004,118.16,27109,basket
Rochester,ATNHPIUS27109A,2005,123.81,27109,basket
Rochester,ATNHPIUS27109A,2006,125.24,27109,basket
Rochester,ATNHPIUS27109A,2007,125.65,27109,basket
Rochester,ATNHPIUS27109A,2008,124.95,27109,basket
Rochester,ATNHPIUS27109A,2009,122.33,27109,basket
Rochester,ATNHPIUS27109A,2010,116.79,27109,basket
Rochester,ATNHPIUS27109A,2011,113.97,27109,basket
Rochester,ATNHPIUS27109A,2012,114.16,27109,basket
Rochester,ATNHPIUS27109A,2013,116.61,27109,basket
Rochester,ATNHPIUS27109A,2014,120.4,27109,basket
Rochester,ATNHPIUS27109A,2015,124.96,27109,basket
Rochester,ATNHPIUS27109A,2016,132.97,27109,basket
Rochester,ATNHPIUS27109A,2017,143.47,27109,basket
Rochester,ATNHPIUS27109A,2018,151.46,27109,basket
Rochester,ATNHPIUS27109A,2019,157.99,27109,basket
Rochester,ATNHPIUS27109A,2020,163.13,27109,basket
Rochester,ATNHPIUS27109A,2021,180.99,27109,basket
Rochester,ATNHPIUS27109A,2022,202.26,27109,basket
Rochester,ATNHPIUS27109A,2023,210.97,27109,basket
Rochester,ATNHPIUS27109A,2024,219.8,27109,basket
Rochester,ATNHPIUS27109A,2025,225.34,27109,basket
Irvine,ATNHPIUS06059A,1975,17.53,06059,basket
Irvine,ATNHPIUS06059A,1976,20.93,06059,basket
Irvine,ATNHPIUS06059A,1977,26.47,06059,basket
Irvine,ATNHPIUS06059A,1978,30.53,06059,basket
Irvine,ATNHPIUS06059A,1979,34.6,06059,basket
Irvine,ATNHPIUS06059A,1980,40.45,06059,basket
Irvine,ATNHPIUS06059A,1981,45.56,06059,basket
Irvine,ATNHPIUS06059A,1982,42.02,06059,basket
Irvine,ATNHPIUS06059A,1983,47.34,06059,basket
Irvine,ATNHPIUS06059A,1984,48.08,06059,basket
Irvine,ATNHPIUS06059A,1985,49.57,06059,basket
Irvine,ATNHPIUS06059A,1986,52.33,06059,basket
Irvine,ATNHPIUS06059A,1987,57.03,06059,basket
Irvine,ATNHPIUS06059A,1988,68.34,06059,basket
Irvine,ATNHPIUS06059A,1989,85.37,06059,basket
Irvine,ATNHPIUS06059A,1990,87.47,06059,basket
Irvine,ATNHPIUS06059A,1991,85.46,06059,basket
Irvine,ATNHPIUS06059A,1992,84.21,06059,basket
Irvine,ATNHPIUS06059A,1993,79.13,06059,basket
Irvine,ATNHPIUS06059A,1994,75.76,06059,basket
Irvine,ATNHPIUS06059A,1995,73.18,06059,basket
Irvine,ATNHPIUS06059A,1996,72.83,06059,basket
Irvine,ATNHPIUS06059A,1997,74.67,06059,basket
Irvine,ATNHPIUS06059A,1998,82.62,06059,basket
Irvine,ATNHPIUS06059A,1999,88.84,06059,basket
Irvine,ATNHPIUS06059A,2000,100.0,06059,basket
